Date;PX_LAST;PX_VOLUME
16.03.2010;8.016;446723368
15.03.2010;7.994;493500364
12.03.2010;8.093;416322480
11.03.2010;8.054;405698552
10.03.2010;8.03;596216572
09.03.2010;7.965;920258640
08.03.2010;7.824;429888956
05.03.2010;7.82;899618412
04.03.2010;7.525;366039744
03.03.2010;7.476;372238776
02.03.2010;7.459;566544608
01.03.2010;7.464;550092732
26.02.2010;7.308;507460240
25.02.2010;7.214;665396284
24.02.2010;7.166;460565504
23.02.2010;7.038;575312892
22.02.2010;7.158;390824672
19.02.2010;7.203;415733864
18.02.2010;7.247;422824444
17.02.2010;7.234;436394840
16.02.2010;7.264;543951044
12.02.2010;7.156;655467624
11.02.2010;7.095;550343612
10.02.2010;6.968;370360872
09.02.2010;7.007;632884112
08.02.2010;6.933;478268476
05.02.2010;6.981;850305400
04.02.2010;6.859;757651048
03.02.2010;7.115;615327076
02.02.2010;6.995;698341252
01.02.2010;6.955;749873684
29.01.2010;6.859;1245951140
28.01.2010;7.118;1173501504
27.01.2010;7.424;1722568120
26.01.2010;7.355;1867109944
25.01.2010;7.253;1065699208
22.01.2010;7.063;881767488
21.01.2010;7.431;608154260
20.01.2010;7.562;612210508
19.01.2010;7.68;730006480
15.01.2010;7.355;594336260
14.01.2010;7.48;433153644
13.01.2010;7.523;605889340
12.01.2010;7.419;594459096
11.01.2010;7.504;462229460
08.01.2010;7.571;447876324
07.01.2010;7.521;477078140
06.01.2010;7.535;552158376
05.01.2010;7.656;601904016
04.01.2010;7.643;493728200
